session_id,user_id,action,extra,timestamp,event_date,lp_name,product_feature,extra_parse_error,is_known_action
19746210-d6d,u_01332,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-11 20:23:12+00:00,2026-02-11,lp_business_emails,,,True
59e42dab-0d5,u_01333,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-16 19:27:05+00:00,2026-02-16,lp_academic_writing,,,True
d3362fe3-5d3,u_01333,did_install_grammarly,{},2026-02-16 19:31:05+00:00,2026-02-16,,,,True
b067fe2f-f06,u_01333,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-16 20:14:05+00:00,2026-02-16,,academic_citation_helper,,True
c3bf9eca-e11,u_01333,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-17 12:59:25+00:00,2026-02-17,,academic_citation_helper,,True
ce021103-82a,u_01334,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-16 09:36:00+00:00,2026-02-16,lp_business_emails,,,True
4739f21a-4bc,u_01335,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-10 20:15:33+00:00,2026-02-10,lp_academic_writing,,,True
ac40eff6-9de,u_01336,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-17 15:54:31+00:00,2026-02-17,lp_academic_writing,,,True
4ce3d291-bd6,u_01337,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-19 17:46:40+00:00,2026-02-19,lp_business_emails,,,True
be2a0e7a-21f,u_01338,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-01 07:53:51+00:00,2026-02-01,lp_academic_writing,,,True
e6f8cd5a-640,u_01339,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-09 10:16:38+00:00,2026-02-09,lp_business_emails,,,True
cdb6945d-ae2,u_01339,did_install_grammarly,{},2026-02-09 10:28:38+00:00,2026-02-09,,,,True
951edc92-9c3,u_01340,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-09 12:53:00+00:00,2026-02-09,lp_academic_writing,,,True
3c31dc88-52e,u_01340,did_install_grammarly,{},2026-02-09 12:57:00+00:00,2026-02-09,,,,True
ecfc586f-d29,u_01340,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-09 13:30:00+00:00,2026-02-09,,academic_citation_helper,,True
93c226f1-6e2,u_01340,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-10 01:12:29+00:00,2026-02-10,,academic_citation_helper,,True
ef4321d8-e7c,u_01341,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-02 07:47:44+00:00,2026-02-02,lp_business_emails,,,True
712f6376-14b,u_01342,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-26 09:39:36+00:00,2026-02-26,lp_business_emails,,,True
61fff9b5-91d,u_01343,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-10 15:44:08+00:00,2026-02-10,lp_academic_writing,,,True
b49be2d4-819,u_01344,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-25 13:05:48+00:00,2026-02-25,lp_academic_writing,,,True
d54110f8-9bd,u_01344,did_install_grammarly,{},2026-02-25 13:10:48+00:00,2026-02-25,,,,True
206fad1d-6a3,u_01345,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-27 18:04:59+00:00,2026-02-27,lp_business_emails,,,True
14647c93-604,u_01346,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-03 15:25:34+00:00,2026-02-03,lp_business_emails,,,True
74aee7cf-8d8,u_01346,did_install_grammarly,{},2026-02-03 15:32:34+00:00,2026-02-03,,,,True
17501638-03e,u_01347,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-13 13:49:03+00:00,2026-02-13,lp_business_emails,,,True
390363ed-d59,u_01347,did_install_grammarly,{},2026-02-13 13:54:03+00:00,2026-02-13,,,,True
455e0fa3-0f3,u_01348,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-09 11:29:44+00:00,2026-02-09,lp_business_emails,,,True
370431b7-e7a,u_01349,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-01 19:30:00+00:00,2026-02-01,lp_academic_writing,,,True
c7fcd0f5-a44,u_01349,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-28 17:19:49+00:00,2026-02-28,lp_academic_writing,,,True
e47becf3-ea8,u_01350,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-09 14:28:56+00:00,2026-02-09,lp_business_emails,,,True
d3f689a4-e59,u_01351,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-05 20:02:23+00:00,2026-02-05,lp_business_emails,,,True
b8b10625-d82,u_01351,did_install_grammarly,{},2026-02-05 20:07:23+00:00,2026-02-05,,,,True
1c75bf42-aae,u_01351,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-05 21:01:23+00:00,2026-02-05,,smart_email_reply,,True
bc1b0e67-e61,u_01352,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-13 13:53:43+00:00,2026-02-13,lp_academic_writing,,,True
a7f3c7e2-21a,u_01353,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-06 02:36:08+00:00,2026-02-06,lp_business_emails,,,True
555f261a-864,u_01353,did_install_grammarly,{},2026-02-06 02:43:08+00:00,2026-02-06,,,,True
0dd7cf69-812,u_01354,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-09 01:02:43+00:00,2026-02-09,lp_business_emails,,,True
00d2c864-105,u_01355,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-09 06:46:11+00:00,2026-02-09,lp_business_emails,,,True
e8c2d02d-d34,u_01356,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-17 05:53:17+00:00,2026-02-17,lp_business_emails,,,True
8874dc7d-26e,u_01356,did_install_grammarly,{},2026-02-17 05:56:17+00:00,2026-02-17,,,,True
be623b61-3f1,u_01356,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-17 06:52:17+00:00,2026-02-17,,smart_email_reply,,True
ab32628b-85e,u_01357,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-19 03:21:25+00:00,2026-02-19,lp_business_emails,,,True
2e951368-608,u_01357,did_install_grammarly,{},2026-02-19 03:23:25+00:00,2026-02-19,,,,True
8c089e0c-583,u_01358,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-06 22:44:55+00:00,2026-02-06,lp_business_emails,,,True
d0da8c52-fbd,u_01359,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-26 12:22:59+00:00,2026-02-26,lp_academic_writing,,,True
e875d398-28f,u_01360,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-24 06:12:48+00:00,2026-02-24,lp_business_emails,,,True
ff5ba7d3-b4a,u_01361,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-11 22:53:39+00:00,2026-02-11,lp_business_emails,,,True
78f5f81c-0af,u_01361,did_install_grammarly,{},2026-02-11 23:02:39+00:00,2026-02-11,,,,True
2c53af1e-819,u_01361,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-11 23:44:39+00:00,2026-02-11,,smart_email_reply,,True
655a8b5c-156,u_01362,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-01 18:57:02+00:00,2026-02-01,lp_business_emails,,,True
e027c1a3-f3e,u_01363,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-17 12:30:39+00:00,2026-02-17,lp_business_emails,,,True
e300e4e5-b40,u_01364,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-17 11:03:27+00:00,2026-02-17,lp_academic_writing,,,True
a78b9d6a-9a7,u_01365,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-09 15:16:48+00:00,2026-02-09,lp_academic_writing,,,True
04223cc0-a22,u_01366,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-22 19:38:42+00:00,2026-02-22,lp_business_emails,,,True
efebe9fe-ab3,u_01367,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-15 02:10:03+00:00,2026-02-15,lp_business_emails,,,True
5e488ffe-61b,u_01367,did_install_grammarly,{},2026-02-15 02:21:03+00:00,2026-02-15,,,,True
84bf5c94-77c,u_01368,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-09 04:05:20+00:00,2026-02-09,lp_academic_writing,,,True
8e2a4ded-3a3,u_01369,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-06 04:18:33+00:00,2026-02-06,lp_academic_writing,,,True
e6eab7bc-e6f,u_01370,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-24 22:28:31+00:00,2026-02-24,lp_academic_writing,,,True
5a1c3918-b3d,u_01371,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-25 13:02:12+00:00,2026-02-25,lp_academic_writing,,,True
1c64541d-328,u_01371,did_install_grammarly,{},2026-02-25 13:11:12+00:00,2026-02-25,,,,True
f2c494c0-806,u_01372,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-21 20:00:59+00:00,2026-02-21,lp_academic_writing,,,True
c24bed46-a98,u_01372,did_install_grammarly,{},2026-02-21 20:07:59+00:00,2026-02-21,,,,True
c78b1f1e-3d1,u_01372,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-21 20:56:59+00:00,2026-02-21,,academic_citation_helper,,True
702db96f-d35,u_01372,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-22 12:36:00+00:00,2026-02-22,,academic_citation_helper,,True
73d14017-03d,u_01372,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-23 15:30:27+00:00,2026-02-23,,academic_citation_helper,,True
44a2e4ef-247,u_01373,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-11 00:03:04+00:00,2026-02-11,lp_business_emails,,,True
85673176-24d,u_01373,did_install_grammarly,{},2026-02-11 00:04:04+00:00,2026-02-11,,,,True
ce56adf5-f8a,u_01374,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-17 22:30:34+00:00,2026-02-17,lp_business_emails,,,True
8c1046f4-2c4,u_01374,did_install_grammarly,{},2026-02-17 22:43:34+00:00,2026-02-17,,,,True
b4f27298-59e,u_01375,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-05 09:03:23+00:00,2026-02-05,lp_academic_writing,,,True
6041eaff-4ce,u_01376,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-25 17:46:55+00:00,2026-02-25,lp_business_emails,,,True
8cf4a017-b17,u_01377,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-17 02:09:11+00:00,2026-02-17,lp_business_emails,,,True
9c55edcc-fe4,u_01378,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-14 23:53:00+00:00,2026-02-14,lp_business_emails,,,True
35723f3f-4a0,u_01379,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-27 23:21:41+00:00,2026-02-27,lp_business_emails,,,True
24a227d8-80e,u_01380,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-14 16:13:42+00:00,2026-02-14,lp_academic_writing,,,True
5867be3d-b61,u_01381,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-18 23:50:17+00:00,2026-02-18,lp_business_emails,,,True
31ced04d-fbe,u_01381,did_install_grammarly,{},2026-02-19 00:03:17+00:00,2026-02-19,,,,True
5f4b786d-934,u_01381,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-19 00:19:17+00:00,2026-02-19,,smart_email_reply,,True
eb592595-eac,u_01382,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-07 06:46:20+00:00,2026-02-07,lp_business_emails,,,True
d0ffcd12-4cc,u_01382,did_install_grammarly,{},2026-02-07 06:47:20+00:00,2026-02-07,,,,True
c29e025e-03c,u_01383,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-19 06:28:27+00:00,2026-02-19,lp_business_emails,,,True
2b4d9b3e-e99,u_01383,did_install_grammarly,{},2026-02-19 06:42:27+00:00,2026-02-19,,,,True
75dcc0ce-baf,u_01384,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-14 16:36:49+00:00,2026-02-14,lp_academic_writing,,,True
5e31d319-45e,u_01385,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-23 12:28:30+00:00,2026-02-23,lp_business_emails,,,True
52324607-131,u_01386,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-02 12:24:09+00:00,2026-02-02,lp_business_emails,,,True
7fa38ab4-13a,u_01387,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-08 07:03:41+00:00,2026-02-08,lp_business_emails,,,True
0fee4b00-9df,u_01388,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-03 15:54:07+00:00,2026-02-03,lp_academic_writing,,,True
08d261b7-e46,u_01388,did_install_grammarly,{},2026-02-03 16:01:07+00:00,2026-02-03,,,,True
ead2f6e4-532,u_01388,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-03 16:48:07+00:00,2026-02-03,,academic_citation_helper,,True
d8c8c332-fa6,u_01388,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-04 20:34:24+00:00,2026-02-04,,academic_citation_helper,,True
a6d31b2d-6d2,u_01388,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-05 12:23:11+00:00,2026-02-05,,academic_citation_helper,,True
ccd7f1f3-3d7,u_01389,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-09 06:41:39+00:00,2026-02-09,lp_business_emails,,,True
3652f1b3-21d,u_01390,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-13 21:55:17+00:00,2026-02-13,lp_business_emails,,,True
25c2ec9d-0b3,u_01391,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-02 19:16:07+00:00,2026-02-02,lp_academic_writing,,,True
974c74ab-fa2,u_01391,did_install_grammarly,{},2026-02-02 19:18:07+00:00,2026-02-02,,,,True
5054fdc0-9ed,u_01391,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-02 19:46:07+00:00,2026-02-02,,academic_citation_helper,,True
3542ae3f-069,u_01391,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-03 00:59:11+00:00,2026-02-03,,academic_citation_helper,,True
e29da47c-655,u_01391,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-04 22:28:24+00:00,2026-02-04,,academic_citation_helper,,True
06147822-ba2,u_01391,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-07 18:35:12+00:00,2026-02-07,,academic_citation_helper,,True
6901f7eb-5e7,u_01392,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-10 09:43:06+00:00,2026-02-10,lp_academic_writing,,,True
ed80e858-184,u_01393,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-11 11:41:29+00:00,2026-02-11,lp_business_emails,,,True
56c37fd9-04f,u_01394,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-27 22:05:42+00:00,2026-02-27,lp_business_emails,,,True
620c059d-ad1,u_01395,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-23 17:12:30+00:00,2026-02-23,lp_business_emails,,,True
1ccad256-c11,u_01396,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-09 18:35:35+00:00,2026-02-09,lp_business_emails,,,True
551f7a39-616,u_01397,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-14 17:01:00+00:00,2026-02-14,lp_academic_writing,,,True
0a95ea3a-8e2,u_01397,did_install_grammarly,{},2026-02-14 17:02:00+00:00,2026-02-14,,,,True
8cf3a0fc-225,u_01397,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-14 17:37:00+00:00,2026-02-14,,academic_citation_helper,,True
15e49cd3-b7e,u_01397,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-15 12:55:42+00:00,2026-02-15,,academic_citation_helper,,True
5e12bbfb-561,u_01398,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-16 00:07:25+00:00,2026-02-16,lp_business_emails,,,True
4485de44-3a8,u_01399,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-08 12:06:50+00:00,2026-02-08,lp_academic_writing,,,True
695b5d9e-fd9,u_01400,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-26 17:54:27+00:00,2026-02-26,lp_academic_writing,,,True
5897e94a-d07,u_01401,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-26 22:14:14+00:00,2026-02-26,lp_academic_writing,,,True
1f4a5497-204,u_01402,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-08 19:05:03+00:00,2026-02-08,lp_academic_writing,,,True
7966d13c-085,u_01402,did_install_grammarly,{},2026-02-08 19:13:03+00:00,2026-02-08,,,,True
22e75dfd-2f8,u_01402,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-08 19:27:03+00:00,2026-02-08,,academic_citation_helper,,True
7ba32fb3-9cf,u_01402,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-09 20:02:15+00:00,2026-02-09,,academic_citation_helper,,True
8872cae9-9f4,u_01403,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-07 01:15:02+00:00,2026-02-07,lp_academic_writing,,,True
7736e35f-721,u_01404,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-01 14:02:13+00:00,2026-02-01,lp_academic_writing,,,True
b3f3b3c2-948,u_01404,did_install_grammarly,{},2026-02-01 14:12:13+00:00,2026-02-01,,,,True
e1521306-e05,u_01404,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-01 14:48:13+00:00,2026-02-01,,academic_citation_helper,,True
bad16236-142,u_01404,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-02 13:22:42+00:00,2026-02-02,,academic_citation_helper,,True
400a8802-6dd,u_01405,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-04 14:04:22+00:00,2026-02-04,lp_business_emails,,,True
0af96fc0-0ce,u_01406,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-24 10:54:23+00:00,2026-02-24,lp_business_emails,,,True
2ee48535-2fe,u_01407,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-06 18:40:19+00:00,2026-02-06,lp_business_emails,,,True
be1ec254-892,u_01407,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-10 07:05:54+00:00,2026-02-10,lp_business_emails,,,True
b3b6e7e2-bd2,u_01407,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-23 01:16:54+00:00,2026-02-23,lp_business_emails,,,True
3ec9cfbe-7d8,u_01408,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-06 03:15:42+00:00,2026-02-06,lp_academic_writing,,,True
9851df3b-695,u_01408,did_install_grammarly,{},2026-02-06 03:24:42+00:00,2026-02-06,,,,True
eca2ae8c-39f,u_01409,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-25 08:19:41+00:00,2026-02-25,lp_business_emails,,,True
99a111bf-6a4,u_01409,did_install_grammarly,{},2026-02-25 08:26:41+00:00,2026-02-25,,,,True
2e82bae4-629,u_01409,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-25 08:41:41+00:00,2026-02-25,,smart_email_reply,,True
f17863a0-2e9,u_01410,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-14 23:57:26+00:00,2026-02-14,lp_academic_writing,,,True
cd2e3589-0d1,u_01410,did_install_grammarly,{},2026-02-15 00:07:26+00:00,2026-02-15,,,,True
3eb1fe98-677,u_01411,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-04 23:07:15+00:00,2026-02-04,lp_academic_writing,,,True
52c61a8d-ea7,u_01411,did_install_grammarly,{},2026-02-04 23:15:15+00:00,2026-02-04,,,,True
038bdf59-5a6,u_01411,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-04 23:21:15+00:00,2026-02-04,,academic_citation_helper,,True
9bb19343-5e7,u_01411,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-05 16:28:22+00:00,2026-02-05,,academic_citation_helper,,True
efa51567-bc5,u_01411,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-06 17:05:22+00:00,2026-02-06,,academic_citation_helper,,True
54556d55-56f,u_01412,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-25 03:38:48+00:00,2026-02-25,lp_academic_writing,,,True
d42b0da7-721,u_01412,did_install_grammarly,{},2026-02-25 03:44:48+00:00,2026-02-25,,,,True
dff1b3c2-fdd,u_01413,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-08 00:02:54+00:00,2026-02-08,lp_academic_writing,,,True
2f9d0590-525,u_01413,did_install_grammarly,{},2026-02-08 00:11:54+00:00,2026-02-08,,,,True
c4b1454c-5ea,u_01413,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-08 00:41:54+00:00,2026-02-08,,academic_citation_helper,,True
5358c770-81d,u_01414,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-25 08:45:18+00:00,2026-02-25,lp_business_emails,,,True
8251f486-20c,u_01415,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-11 06:29:38+00:00,2026-02-11,lp_academic_writing,,,True
e3f3d1c8-36f,u_01415,did_install_grammarly,{},2026-02-11 06:32:38+00:00,2026-02-11,,,,True
fb63210d-07e,u_01416,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-05 10:33:36+00:00,2026-02-05,lp_business_emails,,,True
a79a08fd-1a0,u_01416,did_install_grammarly,{},2026-02-05 10:45:36+00:00,2026-02-05,,,,True
cc04dac9-7fd,u_01416,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-05 11:29:36+00:00,2026-02-05,,smart_email_reply,,True
17615995-0ca,u_01417,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-06 00:08:46+00:00,2026-02-06,lp_academic_writing,,,True
73ccbeca-06a,u_01417,did_install_grammarly,{},2026-02-06 00:13:46+00:00,2026-02-06,,,,True
6565c40f-de1,u_01418,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-01 20:52:20+00:00,2026-02-01,lp_academic_writing,,,True
5121fbc0-104,u_01418,did_install_grammarly,{},2026-02-01 20:58:20+00:00,2026-02-01,,,,True
fe1b16f5-349,u_01419,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-27 11:14:46+00:00,2026-02-27,lp_academic_writing,,,True
efc5f582-125,u_01420,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-12 10:05:45+00:00,2026-02-12,lp_academic_writing,,,True
b5dd8761-b6d,u_01421,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-05 23:09:40+00:00,2026-02-05,lp_business_emails,,,True
1bfb319d-5c7,u_01422,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-01 10:00:48+00:00,2026-02-01,lp_academic_writing,,,True
e12ffdb7-5e0,u_01423,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-01 13:06:21+00:00,2026-02-01,lp_business_emails,,,True
ed2a36f1-13c,u_01423,did_install_grammarly,{},2026-02-01 13:09:21+00:00,2026-02-01,,,,True
e63679dd-16a,u_01423,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-01 13:53:21+00:00,2026-02-01,,smart_email_reply,,True
236ba923-093,u_01424,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-16 23:53:38+00:00,2026-02-16,lp_academic_writing,,,True
e45c7ed5-452,u_01424,did_install_grammarly,{},2026-02-16 23:56:38+00:00,2026-02-16,,,,True
32e489d8-edd,u_01424,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-17 00:30:38+00:00,2026-02-17,,academic_citation_helper,,True
58aaed02-e63,u_01425,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-23 10:54:42+00:00,2026-02-23,lp_academic_writing,,,True
981f41ae-49f,u_01426,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-11 17:33:39+00:00,2026-02-11,lp_business_emails,,,True
bd44fc31-a48,u_01427,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-05 10:55:52+00:00,2026-02-05,lp_business_emails,,,True
f95ae477-b86,u_01428,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-14 21:31:26+00:00,2026-02-14,lp_academic_writing,,,True
43ec981f-0f9,u_01429,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-25 23:22:32+00:00,2026-02-25,lp_academic_writing,,,True
3457066a-b0f,u_01430,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-16 07:35:31+00:00,2026-02-16,lp_business_emails,,,True
c63eb279-1dc,u_01430,did_install_grammarly,{},2026-02-16 07:38:31+00:00,2026-02-16,,,,True
b19bdb46-39d,u_01431,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-06 08:24:29+00:00,2026-02-06,lp_academic_writing,,,True
215cfe37-79c,u_01431,did_install_grammarly,{},2026-02-06 08:29:29+00:00,2026-02-06,,,,True
c9152442-c59,u_01431,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-06 09:12:29+00:00,2026-02-06,,academic_citation_helper,,True
fafc0456-306,u_01431,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-07 10:08:45+00:00,2026-02-07,,academic_citation_helper,,True
7f6455a4-2af,u_01431,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-08 04:58:12+00:00,2026-02-08,,academic_citation_helper,,True
463eebd0-2a1,u_01431,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-11 23:46:23+00:00,2026-02-11,,academic_citation_helper,,True
550382e7-221,u_01432,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-17 13:41:03+00:00,2026-02-17,lp_academic_writing,,,True
4f0669bf-c49,u_01432,did_install_grammarly,{},2026-02-17 13:46:03+00:00,2026-02-17,,,,True
d741c033-b21,u_01432,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-17 14:13:03+00:00,2026-02-17,,academic_citation_helper,,True
377660b0-931,u_01432,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-18 07:20:57+00:00,2026-02-18,,academic_citation_helper,,True
99d3d3d1-bd4,u_01432,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-19 01:00:03+00:00,2026-02-19,,academic_citation_helper,,True
9026ce39-9aa,u_01433,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-04 09:49:50+00:00,2026-02-04,lp_business_emails,,,True
b4e4d290-5fd,u_01433,did_install_grammarly,{},2026-02-04 10:02:50+00:00,2026-02-04,,,,True
17652452-98c,u_01433,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-04 10:34:50+00:00,2026-02-04,,smart_email_reply,,True
65cf0445-920,u_01434,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-02 21:28:14+00:00,2026-02-02,lp_business_emails,,,True
2ec51cb1-85c,u_01435,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-17 21:08:13+00:00,2026-02-17,lp_academic_writing,,,True
