user_id,attributed_lp_name,first_lp_cta_click_ts,cohort_date,first_install_ts,first_try_ts,first_product_feature,installed_after_click,tried_after_install,qualified_activated,repeat_try_count_7d,is_repeat_try_user,time_to_install_hours,time_to_first_value_hours,attribution_window_days
u_01518,lp_business_emails,2026-02-08 04:45:02+00:00,2026-02-08,2026-02-08 04:49:02+00:00,,,True,False,False,0,0,0.06666666666666667,,7
u_01519,lp_academic_writing,2026-02-04 15:42:34+00:00,2026-02-04,2026-02-04 15:46:34+00:00,2026-02-04 16:33:34+00:00,academic_citation_helper,True,True,True,3,1,0.06666666666666667,0.85,7
u_01520,lp_business_emails,2026-02-27 02:27:54+00:00,2026-02-27,,,,False,False,False,0,0,,,7
u_01521,lp_business_emails,2026-02-19 12:40:36+00:00,2026-02-19,,,,False,False,False,0,0,,,7
u_01522,lp_business_emails,2026-02-08 17:37:08+00:00,2026-02-08,2026-02-08 17:52:08+00:00,,,True,False,False,0,0,0.25,,7
u_01523,lp_academic_writing,2026-02-15 17:18:24+00:00,2026-02-15,,,,False,False,False,0,0,,,7
u_01524,lp_academic_writing,2026-02-22 00:44:42+00:00,2026-02-22,,,,False,False,False,0,0,,,7
u_01525,lp_business_emails,2026-02-21 20:28:27+00:00,2026-02-21,,,,False,False,False,0,0,,,7
u_01526,lp_academic_writing,2026-02-19 02:43:08+00:00,2026-02-19,2026-02-19 02:47:08+00:00,2026-02-19 03:03:08+00:00,academic_citation_helper,True,True,True,3,1,0.06666666666666667,0.3333333333333333,7
u_01527,lp_academic_writing,2026-02-23 18:06:37+00:00,2026-02-23,2026-02-23 18:08:37+00:00,,,True,False,False,0,0,0.03333333333333333,,7
u_01528,lp_business_emails,2026-02-19 23:33:07+00:00,2026-02-19,2026-02-19 23:37:07+00:00,2026-02-20 00:11:07+00:00,smart_email_reply,True,True,True,1,0,0.06666666666666667,0.6333333333333333,7
u_01529,lp_business_emails,2026-02-13 08:56:10+00:00,2026-02-13,2026-02-13 08:57:10+00:00,2026-02-13 09:19:10+00:00,smart_email_reply,True,True,True,2,1,0.016666666666666666,0.38333333333333336,7
u_01530,lp_business_emails,2026-02-14 18:33:32+00:00,2026-02-14,,,,False,False,False,0,0,,,7
u_01531,lp_business_emails,2026-02-08 03:42:09+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_01532,lp_business_emails,2026-02-18 05:24:00+00:00,2026-02-18,2026-02-18 05:26:00+00:00,,,True,False,False,0,0,0.03333333333333333,,7
u_01533,lp_academic_writing,2026-02-09 04:54:32+00:00,2026-02-09,,,,False,False,False,0,0,,,7
u_01534,lp_business_emails,2026-02-20 00:02:59+00:00,2026-02-20,,,,False,False,False,0,0,,,7
u_01535,lp_academic_writing,2026-02-08 05:04:23+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_01536,lp_business_emails,2026-02-27 07:31:36+00:00,2026-02-27,,,,False,False,False,0,0,,,7
u_01537,lp_business_emails,2026-02-03 19:36:46+00:00,2026-02-03,,,,False,False,False,0,0,,,7
u_01538,lp_business_emails,2026-02-05 03:17:46+00:00,2026-02-05,2026-02-05 03:22:46+00:00,,,True,False,False,0,0,0.08333333333333333,,7
u_01539,lp_academic_writing,2026-02-14 08:33:04+00:00,2026-02-14,2026-02-14 08:43:04+00:00,,,True,False,False,0,0,0.16666666666666666,,7
u_01540,lp_business_emails,2026-02-02 22:23:37+00:00,2026-02-02,,,,False,False,False,0,0,,,7
u_01541,lp_academic_writing,2026-02-26 16:18:12+00:00,2026-02-26,2026-02-26 16:28:12+00:00,2026-02-26 17:17:12+00:00,academic_citation_helper,True,True,True,4,1,0.16666666666666666,0.9833333333333333,7
u_01542,lp_academic_writing,2026-02-04 01:10:29+00:00,2026-02-04,2026-02-04 01:15:29+00:00,2026-02-04 02:08:29+00:00,academic_citation_helper,True,True,True,1,0,0.08333333333333333,0.9666666666666667,7
u_01543,lp_academic_writing,2026-02-02 07:44:41+00:00,2026-02-02,2026-02-02 07:47:41+00:00,,,True,False,False,0,0,0.05,,7
u_01544,lp_academic_writing,2026-02-01 11:56:16+00:00,2026-02-01,2026-02-01 11:59:16+00:00,2026-02-01 12:36:16+00:00,academic_citation_helper,True,True,True,4,1,0.05,0.6666666666666666,7
u_01545,lp_business_emails,2026-02-11 01:07:43+00:00,2026-02-11,2026-02-11 01:16:43+00:00,,,True,False,False,0,0,0.15,,7
u_01546,lp_business_emails,2026-02-16 02:46:44+00:00,2026-02-16,2026-02-16 02:48:44+00:00,2026-02-16 03:15:44+00:00,smart_email_reply,True,True,True,2,1,0.03333333333333333,0.48333333333333334,7
u_01547,lp_business_emails,2026-02-19 14:05:07+00:00,2026-02-19,,,,False,False,False,0,0,,,7
u_01548,lp_academic_writing,2026-02-12 14:29:41+00:00,2026-02-12,,,,False,False,False,0,0,,,7
u_01549,lp_academic_writing,2026-02-11 02:28:11+00:00,2026-02-11,2026-02-11 02:33:11+00:00,2026-02-11 03:09:11+00:00,academic_citation_helper,True,True,True,2,1,0.08333333333333333,0.6833333333333333,7
u_01550,lp_business_emails,2026-02-01 13:15:22+00:00,2026-02-01,,,,False,False,False,0,0,,,7
u_01551,lp_business_emails,2026-02-17 06:07:50+00:00,2026-02-17,2026-02-17 06:11:50+00:00,,,True,False,False,0,0,0.06666666666666667,,7
u_01552,lp_academic_writing,2026-02-05 16:19:06+00:00,2026-02-05,2026-02-05 16:23:06+00:00,2026-02-05 17:02:06+00:00,academic_citation_helper,True,True,True,2,1,0.06666666666666667,0.7166666666666667,7
u_01553,lp_business_emails,2026-02-17 18:50:49+00:00,2026-02-17,2026-02-17 18:59:49+00:00,2026-02-17 19:46:49+00:00,smart_email_reply,True,True,True,1,0,0.15,0.9333333333333333,7
u_01554,lp_academic_writing,2026-02-25 12:20:31+00:00,2026-02-25,,,,False,False,False,0,0,,,7
u_01555,lp_business_emails,2026-02-04 02:24:25+00:00,2026-02-04,,,,False,False,False,0,0,,,7
u_01556,lp_academic_writing,2026-02-03 01:58:14+00:00,2026-02-03,,,,False,False,False,0,0,,,7
u_01557,lp_business_emails,2026-02-06 14:12:08+00:00,2026-02-06,,,,False,False,False,0,0,,,7
u_01558,lp_academic_writing,2026-02-12 23:49:37+00:00,2026-02-12,,,,False,False,False,0,0,,,7
u_01559,lp_business_emails,2026-02-24 05:33:36+00:00,2026-02-24,,,,False,False,False,0,0,,,7
u_01560,lp_academic_writing,2026-02-11 12:37:26+00:00,2026-02-11,,,,False,False,False,0,0,,,7
u_01561,lp_academic_writing,2026-02-04 10:09:01+00:00,2026-02-04,2026-02-04 10:17:01+00:00,2026-02-04 10:39:01+00:00,academic_citation_helper,True,True,True,2,1,0.13333333333333333,0.5,7
u_01562,lp_business_emails,2026-02-20 09:50:42+00:00,2026-02-20,,,,False,False,False,0,0,,,7
u_01563,lp_business_emails,2026-02-07 05:54:20+00:00,2026-02-07,,,,False,False,False,0,0,,,7
u_01564,lp_business_emails,2026-02-13 07:43:11+00:00,2026-02-13,2026-02-13 07:58:11+00:00,2026-02-13 08:57:11+00:00,smart_email_reply,True,True,True,1,0,0.25,1.2333333333333334,7
u_01565,lp_academic_writing,2026-02-14 23:07:06+00:00,2026-02-14,,,,False,False,False,0,0,,,7
u_01566,lp_business_emails,2026-02-12 09:53:33+00:00,2026-02-12,2026-02-12 09:55:33+00:00,,,True,False,False,0,0,0.03333333333333333,,7
u_01567,lp_business_emails,2026-02-14 13:03:20+00:00,2026-02-14,,,,False,False,False,0,0,,,7
u_01568,lp_business_emails,2026-02-23 04:34:39+00:00,2026-02-23,,,,False,False,False,0,0,,,7
u_01569,lp_business_emails,2026-02-04 17:03:38+00:00,2026-02-04,,,,False,False,False,0,0,,,7
u_01570,lp_academic_writing,2026-02-10 21:22:58+00:00,2026-02-10,,,,False,False,False,0,0,,,7
u_01571,lp_academic_writing,2026-02-07 02:57:06+00:00,2026-02-07,2026-02-07 02:59:06+00:00,,,True,False,False,0,0,0.03333333333333333,,7
u_01572,lp_business_emails,2026-02-09 17:42:10+00:00,2026-02-09,,,,False,False,False,0,0,,,7
u_01573,lp_business_emails,2026-02-06 23:13:19+00:00,2026-02-06,,,,False,False,False,0,0,,,7
u_01574,lp_academic_writing,2026-02-02 03:22:30+00:00,2026-02-02,2026-02-02 03:23:30+00:00,2026-02-02 04:00:30+00:00,academic_citation_helper,True,True,True,2,1,0.016666666666666666,0.6333333333333333,7
u_01575,lp_business_emails,2026-02-07 15:07:28+00:00,2026-02-07,2026-02-07 15:11:28+00:00,2026-02-07 15:51:28+00:00,smart_email_reply,True,True,True,1,0,0.06666666666666667,0.7333333333333333,7
u_01576,lp_business_emails,2026-02-21 21:16:18+00:00,2026-02-21,,,,False,False,False,0,0,,,7
u_01577,lp_business_emails,2026-02-24 11:28:16+00:00,2026-02-24,,,,False,False,False,0,0,,,7
u_01578,lp_business_emails,2026-02-22 05:01:59+00:00,2026-02-22,,,,False,False,False,0,0,,,7
u_01579,lp_academic_writing,2026-02-20 01:53:47+00:00,2026-02-20,,,,False,False,False,0,0,,,7
u_01580,lp_academic_writing,2026-02-27 14:06:05+00:00,2026-02-27,2026-02-27 14:08:05+00:00,,,True,False,False,0,0,0.03333333333333333,,7
u_01581,lp_academic_writing,2026-02-01 16:06:01+00:00,2026-02-01,2026-02-01 16:07:01+00:00,,,True,False,False,0,0,0.016666666666666666,,7
u_01582,lp_business_emails,2026-02-20 05:58:31+00:00,2026-02-20,,,,False,False,False,0,0,,,7
u_01583,lp_academic_writing,2026-02-01 17:55:35+00:00,2026-02-01,2026-02-01 17:56:35+00:00,2026-02-01 18:39:35+00:00,academic_citation_helper,True,True,True,4,1,0.016666666666666666,0.7333333333333333,7
u_01584,lp_academic_writing,2026-02-19 14:57:21+00:00,2026-02-19,,,,False,False,False,0,0,,,7
u_01585,lp_academic_writing,2026-02-24 05:35:23+00:00,2026-02-24,,,,False,False,False,0,0,,,7
u_01586,lp_business_emails,2026-02-27 03:07:35+00:00,2026-02-27,,,,False,False,False,0,0,,,7
u_01587,lp_academic_writing,2026-02-09 17:21:51+00:00,2026-02-09,,,,False,False,False,0,0,,,7
u_01588,lp_academic_writing,2026-02-11 18:08:43+00:00,2026-02-11,,,,False,False,False,0,0,,,7
u_01589,lp_academic_writing,2026-02-18 20:07:41+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_01590,lp_academic_writing,2026-02-04 16:49:42+00:00,2026-02-04,,,,False,False,False,0,0,,,7
u_01591,lp_business_emails,2026-02-23 16:12:36+00:00,2026-02-23,,,,False,False,False,0,0,,,7
u_01592,lp_academic_writing,2026-02-04 12:42:38+00:00,2026-02-04,,,,False,False,False,0,0,,,7
u_01593,lp_business_emails,2026-02-10 16:39:50+00:00,2026-02-10,2026-02-10 16:46:50+00:00,2026-02-10 17:21:50+00:00,smart_email_reply,True,True,True,1,0,0.11666666666666667,0.7,7
u_01594,lp_business_emails,2026-02-15 03:53:24+00:00,2026-02-15,2026-02-15 04:07:24+00:00,,,True,False,False,0,0,0.23333333333333334,,7
u_01595,lp_academic_writing,2026-02-08 02:16:23+00:00,2026-02-08,2026-02-08 02:20:23+00:00,2026-02-08 03:15:23+00:00,academic_citation_helper,True,True,True,2,1,0.06666666666666667,0.9833333333333333,7
u_01596,lp_business_emails,2026-02-09 02:29:55+00:00,2026-02-09,2026-02-09 02:36:55+00:00,2026-02-09 03:19:55+00:00,smart_email_reply,True,True,True,1,0,0.11666666666666667,0.8333333333333334,7
u_01597,lp_academic_writing,2026-02-24 12:49:16+00:00,2026-02-24,,,,False,False,False,0,0,,,7
u_01598,lp_business_emails,2026-02-18 16:47:00+00:00,2026-02-18,2026-02-18 16:59:00+00:00,2026-02-18 17:56:00+00:00,smart_email_reply,True,True,True,1,0,0.2,1.15,7
u_01599,lp_academic_writing,2026-02-03 16:56:00+00:00,2026-02-03,,,,False,False,False,0,0,,,7
u_01600,lp_business_emails,2026-02-10 04:04:28+00:00,2026-02-10,2026-02-10 04:13:28+00:00,2026-02-10 04:40:28+00:00,smart_email_reply,True,True,True,2,1,0.15,0.6,7
u_01601,lp_academic_writing,2026-02-02 11:00:39+00:00,2026-02-02,,,,False,False,False,0,0,,,7
u_01602,lp_academic_writing,2026-02-08 13:35:17+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_01603,lp_academic_writing,2026-02-15 09:23:26+00:00,2026-02-15,2026-02-15 09:28:26+00:00,2026-02-15 10:06:26+00:00,academic_citation_helper,True,True,True,1,0,0.08333333333333333,0.7166666666666667,7
u_01604,lp_academic_writing,2026-02-02 04:59:20+00:00,2026-02-02,,,,False,False,False,0,0,,,7
u_01605,lp_business_emails,2026-02-15 16:49:44+00:00,2026-02-15,,,,False,False,False,0,0,,,7
u_01606,lp_academic_writing,2026-02-02 09:57:41+00:00,2026-02-02,2026-02-02 10:06:41+00:00,2026-02-02 10:17:41+00:00,academic_citation_helper,True,True,True,2,1,0.15,0.3333333333333333,7
u_01607,lp_academic_writing,2026-02-26 07:18:02+00:00,2026-02-26,2026-02-26 07:27:02+00:00,2026-02-26 08:21:02+00:00,academic_citation_helper,True,True,True,4,1,0.15,1.05,7
u_01608,lp_academic_writing,2026-02-05 06:19:30+00:00,2026-02-05,,,,False,False,False,0,0,,,7
u_01609,lp_academic_writing,2026-02-10 18:50:58+00:00,2026-02-10,,,,False,False,False,0,0,,,7
u_01610,lp_academic_writing,2026-02-07 02:59:51+00:00,2026-02-07,,,,False,False,False,0,0,,,7
u_01611,lp_business_emails,2026-02-27 14:30:21+00:00,2026-02-27,,,,False,False,False,0,0,,,7
u_01612,lp_business_emails,2026-02-22 04:13:28+00:00,2026-02-22,2026-02-22 04:18:28+00:00,,,True,False,False,0,0,0.08333333333333333,,7
u_01613,lp_academic_writing,2026-02-25 03:59:06+00:00,2026-02-25,,,,False,False,False,0,0,,,7
u_01614,lp_business_emails,2026-02-28 23:01:05+00:00,2026-02-28,2026-02-28 23:14:05+00:00,,,True,False,False,0,0,0.21666666666666667,,7
u_01615,lp_business_emails,2026-02-24 04:58:26+00:00,2026-02-24,2026-02-24 05:05:26+00:00,,,True,False,False,0,0,0.11666666666666667,,7
u_01616,lp_business_emails,2026-02-16 17:29:42+00:00,2026-02-16,2026-02-16 17:43:42+00:00,2026-02-16 18:19:42+00:00,smart_email_reply,True,True,True,1,0,0.23333333333333334,0.8333333333333334,7
u_01617,lp_academic_writing,2026-02-13 23:53:56+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_01618,lp_business_emails,2026-02-24 16:10:10+00:00,2026-02-24,2026-02-24 16:16:10+00:00,,,True,False,False,0,0,0.1,,7
u_01619,lp_academic_writing,2026-02-26 02:53:54+00:00,2026-02-26,,,,False,False,False,0,0,,,7
u_01620,lp_business_emails,2026-02-05 21:44:14+00:00,2026-02-05,2026-02-05 21:46:14+00:00,2026-02-05 22:46:14+00:00,smart_email_reply,True,True,True,1,0,0.03333333333333333,1.0333333333333334,7
u_01621,lp_business_emails,2026-02-14 01:32:39+00:00,2026-02-14,,,,False,False,False,0,0,,,7
u_01622,lp_business_emails,2026-02-16 09:12:51+00:00,2026-02-16,,,,False,False,False,0,0,,,7
u_01623,lp_academic_writing,2026-02-12 09:08:06+00:00,2026-02-12,2026-02-12 09:18:06+00:00,2026-02-12 09:27:06+00:00,academic_citation_helper,True,True,True,1,0,0.16666666666666666,0.31666666666666665,7
u_01624,lp_academic_writing,2026-02-12 09:25:26+00:00,2026-02-12,,,,False,False,False,0,0,,,7
u_01625,lp_business_emails,2026-02-13 07:35:32+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_01626,lp_academic_writing,2026-02-11 19:11:43+00:00,2026-02-11,,,,False,False,False,0,0,,,7
u_01627,lp_academic_writing,2026-02-28 07:43:12+00:00,2026-02-28,2026-02-28 07:46:12+00:00,2026-02-28 08:02:12+00:00,academic_citation_helper,True,True,True,2,1,0.05,0.31666666666666665,7
u_01628,lp_academic_writing,2026-02-06 22:34:18+00:00,2026-02-06,2026-02-06 22:37:18+00:00,,,True,False,False,0,0,0.05,,7
u_01629,lp_business_emails,2026-02-27 06:28:10+00:00,2026-02-27,2026-02-27 06:43:10+00:00,,,True,False,False,0,0,0.25,,7
u_01630,lp_academic_writing,2026-02-08 12:55:29+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_01631,lp_academic_writing,2026-02-25 06:34:46+00:00,2026-02-25,2026-02-25 06:37:46+00:00,2026-02-25 07:17:46+00:00,academic_citation_helper,True,True,True,3,1,0.05,0.7166666666666667,7
u_01632,lp_academic_writing,2026-02-12 15:51:54+00:00,2026-02-12,2026-02-12 15:55:54+00:00,2026-02-12 16:47:54+00:00,academic_citation_helper,True,True,True,3,1,0.06666666666666667,0.9333333333333333,7
u_01633,lp_business_emails,2026-02-16 19:30:10+00:00,2026-02-16,2026-02-16 19:39:10+00:00,,,True,False,False,0,0,0.15,,7
u_01634,lp_academic_writing,2026-02-28 20:24:17+00:00,2026-02-28,,,,False,False,False,0,0,,,7
u_01635,lp_business_emails,2026-02-20 17:47:24+00:00,2026-02-20,,,,False,False,False,0,0,,,7
u_01636,lp_business_emails,2026-02-23 14:43:24+00:00,2026-02-23,2026-02-23 14:55:24+00:00,2026-02-23 15:38:24+00:00,smart_email_reply,True,True,True,2,1,0.2,0.9166666666666666,7
u_01637,lp_business_emails,2026-02-02 13:39:44+00:00,2026-02-02,2026-02-02 13:48:44+00:00,2026-02-02 14:16:44+00:00,smart_email_reply,True,True,True,1,0,0.15,0.6166666666666667,7
u_01638,lp_business_emails,2026-02-19 05:25:37+00:00,2026-02-19,2026-02-19 05:37:37+00:00,2026-02-19 06:13:37+00:00,smart_email_reply,True,True,True,1,0,0.2,0.8,7
u_01639,lp_academic_writing,2026-02-01 15:57:32+00:00,2026-02-01,2026-02-01 16:03:32+00:00,,,True,False,False,0,0,0.1,,7
u_01640,lp_academic_writing,2026-02-13 09:54:42+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_01641,lp_business_emails,2026-02-13 14:38:53+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_01642,lp_business_emails,2026-02-02 01:19:00+00:00,2026-02-02,,,,False,False,False,0,0,,,7
u_01643,lp_business_emails,2026-02-14 00:39:53+00:00,2026-02-14,2026-02-14 00:44:53+00:00,2026-02-14 01:40:53+00:00,smart_email_reply,True,True,True,2,1,0.08333333333333333,1.0166666666666666,7
u_01644,lp_business_emails,2026-02-10 09:37:44+00:00,2026-02-10,,,,False,False,False,0,0,,,7
u_01645,lp_academic_writing,2026-02-19 23:00:19+00:00,2026-02-19,2026-02-19 23:09:19+00:00,2026-02-19 23:38:19+00:00,academic_citation_helper,True,True,True,1,0,0.15,0.6333333333333333,7
u_01646,lp_academic_writing,2026-02-21 21:13:17+00:00,2026-02-21,2026-02-21 21:15:17+00:00,,,True,False,False,0,0,0.03333333333333333,,7
u_01647,lp_academic_writing,2026-02-08 03:42:06+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_01648,lp_business_emails,2026-02-13 14:58:47+00:00,2026-02-13,2026-02-13 15:06:47+00:00,,,True,False,False,0,0,0.13333333333333333,,7
u_01649,lp_business_emails,2026-02-15 23:01:31+00:00,2026-02-15,,,,False,False,False,0,0,,,7
u_01650,lp_business_emails,2026-02-24 17:39:27+00:00,2026-02-24,,,,False,False,False,0,0,,,7
u_01651,lp_academic_writing,2026-02-23 13:43:47+00:00,2026-02-23,,,,False,False,False,0,0,,,7
u_01652,lp_business_emails,2026-02-07 12:26:56+00:00,2026-02-07,,,,False,False,False,0,0,,,7
u_01653,lp_academic_writing,2026-02-04 07:47:32+00:00,2026-02-04,2026-02-04 07:48:32+00:00,2026-02-04 08:23:32+00:00,academic_citation_helper,True,True,True,2,1,0.016666666666666666,0.6,7
u_01654,lp_business_emails,2026-02-02 15:30:36+00:00,2026-02-02,2026-02-02 15:34:36+00:00,,,True,False,False,0,0,0.06666666666666667,,7
u_01655,lp_academic_writing,2026-02-26 14:53:48+00:00,2026-02-26,2026-02-26 14:55:48+00:00,,,True,False,False,0,0,0.03333333333333333,,7
u_01656,lp_business_emails,2026-02-01 03:33:42+00:00,2026-02-01,2026-02-01 03:42:42+00:00,2026-02-01 04:41:42+00:00,smart_email_reply,True,True,True,1,0,0.15,1.1333333333333333,7
u_01657,lp_business_emails,2026-02-17 20:18:48+00:00,2026-02-17,2026-02-17 20:21:48+00:00,2026-02-17 21:16:48+00:00,smart_email_reply,True,True,True,2,1,0.05,0.9666666666666667,7
u_01658,lp_academic_writing,2026-02-28 05:11:15+00:00,2026-02-28,,,,False,False,False,0,0,,,7
u_01659,lp_academic_writing,2026-02-11 14:50:08+00:00,2026-02-11,2026-02-11 14:56:08+00:00,,,True,False,False,0,0,0.1,,7
u_01660,lp_academic_writing,2026-02-08 12:43:45+00:00,2026-02-08,2026-02-08 12:48:45+00:00,2026-02-08 13:20:45+00:00,academic_citation_helper,True,True,True,4,1,0.08333333333333333,0.6166666666666667,7
u_01661,lp_academic_writing,2026-02-15 04:08:26+00:00,2026-02-15,,,,False,False,False,0,0,,,7
u_01662,lp_academic_writing,2026-02-21 01:40:40+00:00,2026-02-21,2026-02-21 01:43:40+00:00,,,True,False,False,0,0,0.05,,7
u_01663,lp_business_emails,2026-02-18 22:01:28+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_01664,lp_business_emails,2026-02-24 05:55:37+00:00,2026-02-24,2026-02-24 05:58:37+00:00,,,True,False,False,0,0,0.05,,7
u_01665,lp_business_emails,2026-02-11 17:32:06+00:00,2026-02-11,,,,False,False,False,0,0,,,7
u_01666,lp_business_emails,2026-02-25 00:12:46+00:00,2026-02-25,,,,False,False,False,0,0,,,7
u_01667,lp_academic_writing,2026-02-16 05:31:52+00:00,2026-02-16,,,,False,False,False,0,0,,,7
u_01668,lp_business_emails,2026-02-09 17:51:33+00:00,2026-02-09,,,,False,False,False,0,0,,,7
u_01669,lp_academic_writing,2026-02-13 04:49:54+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_01670,lp_business_emails,2026-02-22 22:21:02+00:00,2026-02-22,2026-02-22 22:32:02+00:00,2026-02-22 23:29:02+00:00,smart_email_reply,True,True,True,1,0,0.18333333333333332,1.1333333333333333,7
u_01671,lp_academic_writing,2026-02-20 10:23:05+00:00,2026-02-20,,,,False,False,False,0,0,,,7
u_01672,lp_business_emails,2026-02-23 20:59:06+00:00,2026-02-23,,,,False,False,False,0,0,,,7
u_01673,lp_business_emails,2026-02-22 03:29:30+00:00,2026-02-22,,,,False,False,False,0,0,,,7
u_01674,lp_business_emails,2026-02-17 00:32:32+00:00,2026-02-17,,,,False,False,False,0,0,,,7
u_01675,lp_academic_writing,2026-02-15 03:49:51+00:00,2026-02-15,2026-02-15 03:59:51+00:00,,,True,False,False,0,0,0.16666666666666666,,7
u_01676,lp_academic_writing,2026-02-17 20:56:45+00:00,2026-02-17,,,,False,False,False,0,0,,,7
u_01677,lp_business_emails,2026-02-20 16:34:54+00:00,2026-02-20,,,,False,False,False,0,0,,,7
u_01678,lp_academic_writing,2026-02-13 20:06:17+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_01679,lp_academic_writing,2026-02-09 17:28:08+00:00,2026-02-09,,,,False,False,False,0,0,,,7
u_01680,lp_business_emails,2026-02-23 13:35:04+00:00,2026-02-23,2026-02-23 13:45:04+00:00,2026-02-23 14:02:04+00:00,smart_email_reply,True,True,True,1,0,0.16666666666666666,0.45,7
u_01681,lp_business_emails,2026-02-25 05:50:00+00:00,2026-02-25,2026-02-25 05:56:00+00:00,2026-02-25 06:55:00+00:00,smart_email_reply,True,True,True,1,0,0.1,1.0833333333333333,7
u_01682,lp_academic_writing,2026-02-01 04:26:54+00:00,2026-02-01,2026-02-01 04:29:54+00:00,2026-02-01 04:35:54+00:00,academic_citation_helper,True,True,True,3,1,0.05,0.15,7
u_01683,lp_business_emails,2026-02-19 05:06:03+00:00,2026-02-19,2026-02-19 05:17:03+00:00,2026-02-19 05:47:03+00:00,smart_email_reply,True,True,True,1,0,0.18333333333333332,0.6833333333333333,7
u_01684,lp_business_emails,2026-02-28 20:11:49+00:00,2026-02-28,,,,False,False,False,0,0,,,7
u_01685,lp_business_emails,2026-02-19 17:11:41+00:00,2026-02-19,2026-02-19 17:12:41+00:00,,,True,False,False,0,0,0.016666666666666666,,7
u_01686,lp_academic_writing,2026-02-03 16:58:12+00:00,2026-02-03,,,,False,False,False,0,0,,,7
u_01687,lp_business_emails,2026-02-24 18:27:23+00:00,2026-02-24,,,,False,False,False,0,0,,,7
u_01688,lp_business_emails,2026-02-11 20:58:57+00:00,2026-02-11,,,,False,False,False,0,0,,,7
u_01689,lp_business_emails,2026-02-03 07:08:41+00:00,2026-02-03,,,,False,False,False,0,0,,,7
u_01690,lp_academic_writing,2026-02-15 13:14:36+00:00,2026-02-15,,,,False,False,False,0,0,,,7
u_01691,lp_academic_writing,2026-02-07 22:59:30+00:00,2026-02-07,2026-02-07 23:00:30+00:00,2026-02-07 23:10:30+00:00,academic_citation_helper,True,True,True,1,0,0.016666666666666666,0.18333333333333332,7
u_01692,lp_academic_writing,2026-02-18 09:56:54+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_01693,lp_business_emails,2026-02-18 11:35:16+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_01694,lp_academic_writing,2026-02-22 15:31:50+00:00,2026-02-22,,,,False,False,False,0,0,,,7
u_01695,lp_business_emails,2026-02-12 21:02:25+00:00,2026-02-12,,,,False,False,False,0,0,,,7
u_01696,lp_academic_writing,2026-02-21 17:34:39+00:00,2026-02-21,2026-02-21 17:36:39+00:00,2026-02-21 18:13:39+00:00,academic_citation_helper,True,True,True,1,0,0.03333333333333333,0.65,7
u_01697,lp_academic_writing,2026-02-25 22:36:06+00:00,2026-02-25,,,,False,False,False,0,0,,,7
u_01698,lp_business_emails,2026-02-27 09:52:00+00:00,2026-02-27,,,,False,False,False,0,0,,,7
u_01699,lp_academic_writing,2026-02-16 03:02:52+00:00,2026-02-16,2026-02-16 03:07:52+00:00,,,True,False,False,0,0,0.08333333333333333,,7
u_01700,lp_business_emails,2026-02-07 06:13:48+00:00,2026-02-07,,,,False,False,False,0,0,,,7
u_01701,lp_academic_writing,2026-02-06 01:12:07+00:00,2026-02-06,,,,False,False,False,0,0,,,7
u_01702,lp_business_emails,2026-02-17 03:31:09+00:00,2026-02-17,,,,False,False,False,0,0,,,7
u_01703,lp_academic_writing,2026-02-19 15:24:18+00:00,2026-02-19,,,,False,False,False,0,0,,,7
u_01704,lp_business_emails,2026-02-22 02:30:24+00:00,2026-02-22,2026-02-22 02:43:24+00:00,2026-02-22 03:04:24+00:00,smart_email_reply,True,True,True,1,0,0.21666666666666667,0.5666666666666667,7
u_01705,lp_business_emails,2026-02-28 15:04:22+00:00,2026-02-28,2026-02-28 15:09:22+00:00,,,True,False,False,0,0,0.08333333333333333,,7
u_01706,lp_academic_writing,2026-02-18 21:40:51+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_01707,lp_academic_writing,2026-02-14 05:03:06+00:00,2026-02-14,2026-02-14 05:07:06+00:00,2026-02-14 05:47:06+00:00,academic_citation_helper,True,True,True,2,1,0.06666666666666667,0.7333333333333333,7
u_01708,lp_business_emails,2026-02-22 12:54:16+00:00,2026-02-22,2026-02-22 13:00:16+00:00,,,True,False,False,0,0,0.1,,7
u_01709,lp_academic_writing,2026-02-14 06:52:40+00:00,2026-02-14,2026-02-14 07:02:40+00:00,2026-02-14 07:53:40+00:00,academic_citation_helper,True,True,True,1,0,0.16666666666666666,1.0166666666666666,7
u_01710,lp_academic_writing,2026-02-15 21:39:07+00:00,2026-02-15,,,,False,False,False,0,0,,,7
